번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
7530,동물병원,02_03_01_P,3550000,3.55E+17,20100830,,1,영업/정상,0,정상,,,,,"551-0975,",21.16,,인천광역시 계양구 작전동 428-6번지 101호,"인천광역시 계양구 계양대로34번길 6, 101호 (작전동)",21120,자연동물병원,2.02E+13,U,2019-03-15 2:40,,175463.2752,447200.1757,동물병원,,0,
7531,동물병원,02_03_01_P,3550000,3.55E+17,20111122,,1,영업/정상,0,정상,,,,,542-4647,86.63,,인천광역시 계양구 작전동 901-4 한샘프라자,"인천광역시 계양구 장제로 708, 한샘프라자 108호 (작전동)",21079,재영 동물병원,2.02E+13,U,2021-06-09 2:40,,176441.147,447674.4026,동물병원,,0,
7532,동물병원,02_03_01_P,3550000,3.55E+17,20120827,,1,영업/정상,0,정상,,,,,"555-7756,",40.87,,인천광역시 계양구 동양동 640-15,인천광역시 계양구 동양로 115 (동양동),21012,한스동물병원,2.02E+13,U,2020-11-29 2:40,,178520.6605,450781.6014,동물병원,,0,
7533,동물병원,02_03_01_P,3550000,3.55E+17,20130103,,1,영업/정상,0,정상,,,,,544-0075,75.03,,인천광역시 계양구 작전동 925-1,인천광역시 계양구 장제로694번길 3 (작전동),21124,작전 동물병원,2.02E+13,U,2020-07-31 2:40,,176420.1069,447539.199,동물병원,,0,
7534,동물병원,02_03_01_P,3550000,3.55E+17,20130408,,1,영업/정상,0,정상,,,,,555-9975,231,,인천광역시 계양구 계산동 942-24,인천광역시 계양구 계양대로 193 (계산동),21048,계양 동물 메디컬 센터,2.02E+13,U,2021-07-24 2:40,,175386.4917,448798.7556,동물병원,,0,0
7535,동물병원,02_03_01_P,3550000,3.55E+17,20140611,,1,영업/정상,0,정상,,,,,552-7588,88,,인천광역시 계양구 작전동 448-7 홈플러스 3층,"인천광역시 계양구 계양대로 27 (작전동, 홈플러스 3층)",21111,아이러브펫 동물병원 작전점,2.02E+13,U,2020-08-28 2:40,,175291.9823,447141.0412,동물병원,,0,
7536,동물병원,02_03_01_P,3550000,3.55E+17,20150820,,1,영업/정상,0,정상,,,,,"547-4788,",247.1,,인천광역시 계양구 계산동 919번지 3동,"인천광역시 계양구 경명대로 1095, 3동 (계산동)",21030,AVC 동물메디컬센터,2.02E+13,U,2019-03-15 2:40,,175982.7567,449089.8917,동물병원,,0,
7537,동물병원,02_03_01_P,3550000,3.55E+17,20160523,,1,영업/정상,0,정상,,,,,"549-0077,",55,,인천광역시 계양구 병방동 422번지,인천광역시 계양구 장제로 917 (병방동),21027,이지 동물병원,2.02E+13,U,2019-03-15 2:40,,177051.4026,449604.381,동물병원,,0,
7538,동물병원,02_03_01_P,3550000,3.55E+17,20170222,,1,영업/정상,0,정상,,,,,"555-7502,",0,,인천광역시 계양구 임학동 67-7 101호,"인천광역시 계양구 장제로 873, 101호 (임학동)",21034,아마존 동물병원,2.02E+13,U,2020-10-30 2:40,,176797.7756,449237.8107,동물병원,,0,
7539,동물병원,02_03_01_P,3550000,3.55E+17,20170529,,1,영업/정상,0,정상,,,,,552-3369,62,,인천광역시 계양구 작전동 863,인천광역시 계양구 계양대로 96 (작전동),21091,신통방통 동물병원,2.02E+13,U,2022-09-15 2:40,,175439.1435,447831.537,동물병원,,0,0
7540,동물병원,02_03_01_P,3550000,3.55E+17,20170627,,1,영업/정상,0,정상,,,,,"553-4652,",134,,인천광역시 계양구 계산동 918-2번지,인천광역시 계양구 경명대로 1109 (계산동),21030,한솔 동물병원,2.02E+13,U,2019-04-06 2:40,,176092.1274,449067.8466,동물병원,,0,
7541,동물병원,02_03_01_P,3550000,3.55E+17,19950410,,1,영업/정상,0,정상,,,,,551-8275,0,,인천광역시 계양구 효성동 320-1번지,인천광역시 계양구 안남로 499 (효성동),21105,계양동물병원,2.02E+13,U,2019-03-15 2:40,,174365.6216,447307.3704,동물병원,,0,
7542,동물병원,02_03_01_P,3550000,3.55E+17,19960605,,1,영업/정상,0,정상,,,,,552-0075,33.5,,인천광역시 계양구 병방동 426번지,인천광역시 계양구 장제로 923 (병방동),21027,신영재동물병원,2.02E+13,U,2019-03-15 2:40,,177074.1601,449655.8955,동물병원,,0,
7543,동물병원,02_03_01_P,3550000,3.55E+17,19980430,,1,영업/정상,0,정상,,,,,553-6678,40.2,,인천광역시 계양구 작전동 949 작전역 서해그랑블 205호,"인천광역시 계양구 아나지로247번길 22, 2층 205호 (작전동, 작전역 서해그랑블)",21111,하나 동물병원,2.02E+13,U,2021-12-12 2:40,,,,동물병원,,0,0
7544,동물병원,02_03_01_P,3550000,3.55E+17,20170904,,1,영업/정상,0,정상,,,,,275-7575,297,,인천광역시 계양구 작전동 901-4,"인천광역시 계양구 장제로 708 (작전동, 한샘프라자)",21079,계양 24시 SKY 동물병원,2.02E+13,U,2021-08-13 2:40,,176441.147,447674.4026,동물병원,,0,0
7545,동물병원,02_03_01_P,3550000,3.55E+17,20180531,,1,영업/정상,0,정상,,,,,553-7975,70,,인천광역시 계양구 용종동 207-1번지 인천 계양 코아루 센트럴파크,"인천광역시 계양구 계양문화로 119 (용종동, 인천 계양 코아루 센트럴파크)",21060,닥터팬더 동물병원,2.02E+13,U,2019-03-15 2:40,,176763.2162,448874.4926,동물병원,,0,
7546,동물병원,02_03_01_P,3550000,3.55E+17,20040407,,1,영업/정상,0,정상,,,,,"032-555-7582,",0,,인천광역시 계양구 작전동 911-1번지 이마트,"인천광역시 계양구 봉오대로 785 (작전동, 이마트)",21080,쿨펫동물병원,2.02E+13,U,2019-03-15 2:40,,176674.9352,447677.7951,동물병원,,0,
7547,동물병원,02_03_01_P,5110000,5.11E+17,20200522,,1,영업/정상,0,정상,,,,,054-535-6496,39.67,,경상북도 상주시 남성동 96-1번지,경상북도 상주시 왕산로 186 (남성동),37194,장수의과 동물병원,2.02E+13,I,2020-05-24 0:23,,304225.5913,324281.6529,동물병원,,0,
7548,동물병원,02_03_01_P,5080000,5.08E+17,20200623,,1,영업/정상,0,정상,,,,,,86,,경상북도 구미시 해평면 낙성리 153-1번지,"경상북도 구미시 해평면 해평시장3길 17-1, 1층 102호",39155,다나은동물병원,2.02E+13,I,2020-06-25 0:23,,325062.8138,300311.2036,동물병원,,0,
7549,동물병원,02_03_01_P,3060000,3.06E+17,20200610,,1,영업/정상,0,정상,,,,,02-470-4707,0,,서울특별시 중랑구 면목동 172-93번지,"서울특별시 중랑구 동일로 593, 2층 (면목동)",2232,레미 동물병원,2.02E+13,I,2020-06-12 0:23,,206949.6924,453453.2838,동물병원,,0,
7550,동물병원,02_03_01_P,3560000,3.56E+17,20200622,,1,영업/정상,0,정상,,,,,325647600,,,인천광역시 서구 청라동 167-1번지 청라리치아노,"인천광역시 서구 청라에메랄드로102번길 10, 청라리치아노 1층 103~105호 (청라동)",22739,아이케어 동물병원,2.02E+13,I,2020-06-24 0:23,,169655.3246,448018.8103,동물병원,,0,
7551,동물병원,02_03_01_P,4090000,4.09E+17,20200623,,1,영업/정상,0,정상,,,,,031-996-7975,0,,경기도 김포시 장기동 2037-1번지,경기도 김포시 초당로16번길 75 (장기동),10088,하나로 양한방 동물병원,2.02E+13,I,2020-06-25 0:23,,171266.6349,459779.788,동물병원,,0,
7552,동물병원,02_03_01_P,3140000,3.14E+17,20200723,,1,영업/정상,0,정상,,,,,02-2653-3335,87,,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,"서울특별시 양천구 목동서로 401, 1층 102호 (신정동, 대림아크로빌)",8092,산책동물병원,2.02E+13,I,2020-07-25 0:23,,187518.0936,445920.3749,동물병원,,0,
7553,동물병원,02_03_01_P,5130000,5.13E+17,20200702,,1,영업/정상,0,정상,,,,,,,,경상북도 경산시 삼북동 250-23,"경상북도 경산시 경안로 106, 2층 (삼북동)",38640,명수의병원,2.02E+13,I,2020-07-04 0:23,,357071.4034,258831.905,동물병원,,0,
7554,동물병원,02_03_01_P,6510000,6.51E+17,20200804,,1,영업/정상,0,정상,,,,,064-748-2838,55,,제주특별자치도 제주시 노형동 2838,"제주특별자치도 제주시 월광로 51, 이룸동물병원 (노형동)",63094,이룸동물병원,2.02E+13,U,2020-10-28 2:40,,150299.188,-1055.221332,동물병원,,0,
7555,동물병원,02_03_01_P,3540000,3.54E+17,20200724,,1,영업/정상,0,정상,,,,,032-524-5557,110.52,,인천광역시 부평구 부평동 274-44,"인천광역시 부평구 경원대로 1278, 101호 (부평동)",21405,부평 모모 동물병원,2.02E+13,U,2022-01-05 2:40,,174382.2009,443143.8143,동물병원,,0,0
7556,동물병원,02_03_01_P,3690000,3.69E+17,20200709,,1,영업/정상,0,정상,,,,,052-713-7575,209.52,,울산광역시 중구 태화동 123-2,울산광역시 중구 태화로 250 (태화동),44456,리버동물의료센터,2.02E+13,U,2020-07-14 2:40,,408742.38,230578.0873,동물병원,,0,
7557,동물병원,02_03_01_P,6520000,6.52E+17,20200707,,1,영업/정상,0,정상,,,,,064-792-7580,0,,제주특별자치도 서귀포시 대정읍 상모리 3882-5,"제주특별자치도 서귀포시 대정읍 상모대서로 38, 1층",63510,펫밀리 동물병원,2.02E+13,U,2022-06-22 2:40,,,,동물병원,,0,0
7558,동물병원,02_03_01_P,3990000,3.99E+17,20200707,,1,영업/정상,0,정상,,,,,031-555-0421,47.2,,경기도 남양주시 다산동 6089-2 다산진건지구 업무1-3,"경기도 남양주시 다산중앙로 113, 라페온빌 1층 112호 (다산동)",12248,친구가 될 동물병원,2.02E+13,U,2020-07-22 2:40,,,,동물병원,,0,
7559,동물병원,02_03_01_P,3990000,3.99E+17,20200707,,1,영업/정상,0,정상,,,,,031-551-1175,99.75,,"경기도 남양주시 다산동 6217-3 다산지금지구 근생7-3, 7-4","경기도 남양주시 다산지금로 136, 푸리마타워 2층 205호 (다산동)",12284,다산 봄 동물병원,2.02E+13,U,2020-07-22 2:40,,,,동물병원,,0,
7560,동물병원,02_03_01_P,5690000,5.69E+17,20200724,,1,영업/정상,0,정상,,,,,044-868-3793,53.16,,세종특별자치시 도담동 855 도램마을9단지,"세종특별자치시 보람로 15, 상가동 101호 (도담동, 도램마을9단지)",30098,나눔 양한방동물병원,2.02E+13,U,2021-09-18 2:40,,223470.9825,334341.9096,동물병원,,0,0
7561,동물병원,02_03_01_P,3240000,3.24E+17,20200703,,1,영업/정상,0,정상,,,,,02-478-2208,,,서울특별시 강동구 길동 402-10 102호,"서울특별시 강동구 천호대로191길 6, 102호 (길동)",5350,양지가축동물병원,2.02E+13,I,2020-07-05 0:23,,212700.3161,448138.4015,동물병원,,0,
7562,동물병원,02_03_01_P,3380000,3.38E+17,20200703,,1,영업/정상,0,정상,,,,,051-757-1275,108.77,,부산광역시 수영구 민락동 774 센텀비스타동원2차 상가 401동 203호,"부산광역시 수영구 무학로63번길 142, 401동 2층 203호 (민락동, 센텀비스타동원2차)",48272,유어캣 고양이병원,2.02E+13,U,2020-07-15 2:40,,393053.9747,187433.2652,동물병원,,0,
7563,동물병원,02_03_01_P,3910000,3.91E+17,20200626,,1,영업/정상,0,정상,,,,,031-657-2475,192,,경기도 평택시 죽백동 654-4,경기도 평택시 죽백3로 139 (죽백동),17864,엔케어동물의료센터,2.02E+13,U,2021-09-19 2:40,,211547.7994,389117.424,동물병원,,0,0
7564,동물병원,02_03_01_P,3450000,3.45E+17,20200710,,1,영업/정상,0,정상,,,,,053-985-7550,0,,대구광역시 북구 연경동 960-1,"대구광역시 북구 동화천로 241, 연경그랜드타워 204호 (연경동)",41409,연경동물병원,2.02E+13,U,2021-10-15 2:40,,,,동물병원,,0,0
7565,동물병원,02_03_01_P,4050000,5.63E+17,20200810,,1,영업/정상,0,정상,,,,,,0,,경기도 용인시 기흥구 신갈동 68-6 206호,"경기도 용인시 기흥구 중부대로 376, 206호 (신갈동)",17064,베테랑동물병원,2.02E+13,U,2020-10-10 2:40,,209589.131,418838.3959,동물병원,,0,
7566,동물병원,02_03_01_P,5710000,5.73E+17,20200810,,1,영업/정상,0,정상,,,,,,54,,충청북도 청주시 흥덕구 오송읍 상정리 89-34,충청북도 청주시 흥덕구 오송읍 상정1길 103-2,28156,신동물병원,2.02E+13,I,2020-08-12 0:23,,229429.7429,350200.9157,동물병원,,0,
7567,동물병원,02_03_01_P,5420000,5.42E+17,20200807,,1,영업/정상,0,정상,,,,,,110.81,,경상남도 고성군 고성읍 성내리 26-1,"경상남도 고성군 고성읍 중앙로 33, 1층",52942,송하동물병원,2.02E+13,I,2020-08-09 0:23,,320825.6031,164735.6353,동물병원,,0,
7568,동물병원,02_03_01_P,4860000,4.86E+17,20200626,,1,영업/정상,0,정상,,,,,619349825,77,,전라남도 곡성군 곡성읍 읍내리 775-59,전라남도 곡성군 곡성읍 중앙로 51,57537,우리동물병원,2.02E+13,U,2022-08-11 2:40,,226241.5714,197738.4384,동물병원,,0,0
7569,동물병원,02_03_01_P,3660000,3.66E+17,20200626,,1,영업/정상,0,정상,,,,,,,,대전광역시 서구 둔산동 1276,"대전광역시 서구 둔산로 57, 4층 (둔산동)",35233,대전충청 영상안과 동물병원,2.02E+13,U,2020-12-04 2:40,,234066.0431,316817.8988,동물병원,,0,
7570,동물병원,02_03_01_P,3010000,3.01E+17,20200625,,1,영업/정상,0,정상,,,,,02-2253-2233,,,서울특별시 중구 황학동 1596,"서울특별시 중구 난계로 197, 1,2,4층 (황학동)",4574,웰튼동물의료센터,2.02E+13,U,2020-07-01 2:40,,201985.8296,451869.5873,동물병원,,0,0
7571,동물병원,02_03_01_P,4860000,4.86E+17,20200629,,1,영업/정상,0,정상,,,,,,66.34,,전라남도 곡성군 오곡면 오지리 1247-4,전라남도 곡성군 오곡면 기차마을로 226,57544,진리동물병원,2.02E+13,U,2021-12-05 2:40,,227986.1958,197526.0971,동물병원,,0,0
7572,동물병원,02_03_01_P,5350000,5.35E+17,20200827,,1,영업/정상,0,정상,,,,,,,,경상남도 김해시 장유동 875-4,경상남도 김해시 율하로 476 (장유동),51023,율하 위드동물병원,2.02E+13,I,2020-08-29 0:23,,,,동물병원,,0,
7573,동물병원,02_03_01_P,3230000,3.23E+17,20200825,,1,영업/정상,0,정상,,,,,02-443-6933,,,서울특별시 송파구 오금동 151-1 재상빌딩,"서울특별시 송파구 동남로 282, 재상빌딩 1층 (오금동)",5740,채움동물의료센터,2.02E+13,U,2021-05-20 2:40,,212051.9066,444267.3509,동물병원,,0,
7574,동물병원,02_03_01_P,5060000,5.06E+17,20200811,,1,영업/정상,0,정상,,,,,,199.79,,경상북도 김천시 지좌동 440-37,경상북도 김천시 황산로 119 (지좌동),39649,훈동물병원,2.02E+13,I,2020-08-13 0:23,,302841.0965,291536.8316,동물병원,,0,
7575,동물병원,02_03_01_P,4930000,4.93E+17,20200717,,1,영업/정상,0,정상,,,,,,66,,전라남도 해남군 해남읍 구교리 413,전라남도 해남군 해남읍 북부순환로 215,59031,양원주동물병원,2.02E+13,U,2020-09-26 2:40,,162235.4978,119985.1078,동물병원,,0,
7576,동물병원,02_03_01_P,5530000,5.53E+17,19971024,,1,영업/정상,0,정상,,,,,357-3924,72.84,,경기도 화성시 남양읍 남양리 655-1,경기도 화성시 남양읍 남양시장로 54,18261,우리동물병원,2.02E+13,I,2020-08-05 0:23,,183545.767,411893.0318,동물병원,,0,
7577,동물병원,02_03_01_P,3670000,3.67E+17,20200701,,1,영업/정상,0,정상,,,,,,,,대전광역시 유성구 봉명동 678-5,대전광역시 유성구 온천동로 75 (봉명동),34185,더펫동물병원,2.02E+13,I,2020-07-03 0:23,,231639.4251,317436.3379,동물병원,,0,
7578,동물병원,02_03_01_P,4490000,5.66E+17,20200701,,1,영업/정상,0,정상,,,,,041-415-0975,1018,,충청남도 천안시 서북구 성정동 1435,"충청남도 천안시 서북구 동서대로 165, 프라지움11차 2층 (성정동)",31110,천안24시스카이동물메디컬센터,2.02E+13,U,2022-09-07 2:40,,212574.4086,369393.607,동물병원,,0,0
7579,동물병원,02_03_01_P,4050000,5.62E+17,20200901,,1,영업/정상,0,정상,,,,,031-333-8875,52,,경기도 용인시 처인구 역북동 754-1 유니버스트윈1,"경기도 용인시 처인구 명지로40번길 15-9, 유니버스트윈1 115호 (역북동)",17056,용인해성동물병원,2.02E+13,U,2022-09-22 2:40,,216506.3058,414444.5278,동물병원,,0,0
7580,동물병원,02_03_01_P,6520000,6.52E+17,20200813,,1,영업/정상,0,정상,,,,,064-739-2070,,,제주특별자치도 서귀포시 강정동 159-8,"제주특별자치도 서귀포시 신서귀로97번길 51, 2층 (강정동)",63566,이도씨 동물의료센터,2.02E+13,U,2020-09-25 2:40,,153983.8708,-26779.90775,동물병원,,0,
7581,동물병원,02_03_01_P,4050000,5.63E+17,20200806,,1,영업/정상,0,정상,,,,,031-275-5275,0,,경기도 용인시 기흥구 동백동 598-8 경안빌딩 104호,"경기도 용인시 기흥구 동백7로 73, 경안빌딩 104호 (동백동)",17003,백현Se동물병원,2.02E+13,U,2020-09-23 2:40,,214083.5599,420017.1666,동물병원,,0,
7582,동물병원,02_03_01_P,3110000,3.11E+17,20200826,,1,영업/정상,0,정상,,,,,,216.9,,서울특별시 은평구 녹번동 28-1,서울특별시 은평구 통일로 665 (녹번동),3382,어울동물의료센터,2.02E+13,U,2022-09-28 2:40,,194068.7217,455951.1927,동물병원,,0,0
7583,동물병원,02_03_01_P,4450000,4.45E+17,20200826,,1,영업/정상,0,정상,,,,,043-533-8868,,,충청북도 진천군 광혜원면 광혜원리 529-13 1층,"충청북도 진천군 광혜원면 화랑2길 12-4, 1층",27802,CM 동물병원,2.02E+13,U,2020-10-30 2:40,,238869.7714,388077.0276,동물병원,,0,
7584,동물병원,02_03_01_P,4690000,4.69E+17,20200824,,1,영업/정상,0,정상,,,,,,0,,전라북도 정읍시 수성동 960-8,"전라북도 정읍시 수성택지2길 1, 대한빌딩 1층 102호 (수성동)",56178,조은동물병원,2.02E+13,U,2020-09-20 2:40,,186800.4759,230824.3718,동물병원,,0,
7585,동물병원,02_03_01_P,3160000,3.16E+17,20200728,,1,영업/정상,0,정상,,,,,02-2060-7975,,,"서울특별시 구로구 개봉동 403-229 , 조양빌딩1층","서울특별시 구로구 개봉로20길 26, 조양빌딩 1층 (개봉동)",8329,모두동물병원,2.02E+13,U,2022-03-30 2:40,,187232.9278,443456.527,동물병원,,0,0
7586,동물병원,02_03_01_P,5710000,5.74E+17,20200831,,1,영업/정상,0,정상,,,,,,57.09,,충청북도 청주시 청원구 내수읍 마산리 159-16,충청북도 청주시 청원구 내수읍 마산5길 18,28145,건국동물병원,2.02E+13,U,2022-09-28 2:40,,247823.3954,358318.4478,동물병원,,0,0
7587,동물병원,02_03_01_P,3220000,3.22E+17,20200812,,1,영업/정상,0,정상,,20201228,20210228,20210205,02-571-4478,,,서울특별시 강남구 도곡동 517-3 보석빌딩 202호,"서울특별시 강남구 논현로28길 37, 보석빌딩 202호 (도곡동)",6301,대성동물약품병원,2.02E+13,U,2021-02-07 2:40,,203898.4654,442452.1788,동물병원,,0,
7588,동물병원,02_03_01_P,4080000,4.08E+17,20200731,,1,영업/정상,0,정상,,,,,,125,,경기도 안성시 옥산동 591,"경기도 안성시 아양1로 73, 아너스퀘어A동 2층 208,209호 (옥산동)",17577,안성동물의료센터,2.02E+13,U,2021-12-29 2:40,,,,동물병원,,0,0
